dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
8e-06,0,127.0.0.1,127.0.0.1,448326,477572208,8e-06,0,8e-06,5386,442940,83.239138507241,88669.18083921277,0.0002655279345176,5345,TCP,41410,0,477572208,0.0,477572208000.0,477572208000.0,
1.4e-05,0,10.10.1.198,142.251.12.95,294891,375786066,1.4e-05,0,1.4e-05,48,294843,6143.5625,7828876.375,0.0001746205845513,48,TCP,56224,0,375786066,0.0,214734894857.14285,214734894857.14285,
1.4e-05,0,10.10.1.198,172.253.118.95,174284,206000246,1.4e-05,0,1.4e-05,44,174240,3961.0,4681823.7727272725,0.0001034515699785,44,TCP,38416,0,206000246,0.0,117714426285.71428,117714426285.71428,
1.3e-05,0,10.10.1.198,142.251.12.95,237697,283250220,1.3e-05,0,1.3e-05,42,237655,5659.452380952381,6744052.857142857,0.0001410923141259,42,TCP,50422,0,283250220,0.0,174307827692.30768,174307827692.30768,
1.2e-05,0,10.10.1.198,142.251.12.95,75355,91703468,1.2e-05,0,1.2e-05,23,75332,3276.304347826087,3987107.304347826,4.46194056038e-05,23,TCP,40228,0,91703468,0.0,61135645333.33333,61135645333.33333,
0.001834,0,142.251.12.95,10.10.1.198,177055,205615993,0.001834,0,0.001834,37,177018,4785.27027027027,5557189.0,0.000105096392928,37,TCP,443,0,205615993,0.0,896907275.8996727,896907275.8996727,
0.00023,0,172.253.118.95,10.10.1.198,230241,282999741,0.00023,0,0.00023,76,230165,3029.486842105264,3723680.802631579,0.0001364425984046,76,TCP,443,0,282999741,0.0,9843469252.173912,9843469252.173912,
1.2e-05,0,10.10.1.198,172.253.118.95,300721,353660534,1.2e-05,0,1.2e-05,58,300663,5184.844827586207,6097595.413793104,0.0001785020703322,58,TCP,38416,0,353660534,0.0,235773689333.3333,235773689333.3333,
0.000314,0,127.0.0.1,127.0.0.1,436451,456232008,0.000314,0,0.000314,3128,433323,139.53037084398977,145854.22250639385,0.0002588012147753,3034,TCP,9100,0,456232008,0.0,11623745426.751593,11623745426.751593,
1.1e-05,0,10.10.11.7,142.251.12.95,22920,34865787,1.1e-05,0,1.1e-05,114,22806,201.05263157894737,305840.2368421053,1.34756380452e-05,114,TCP,49620,0,34865787,0.0,25356936000.0,25356936000.0,
1.2e-05,0,10.10.11.7,142.251.175.95,113990,189239350,1.2e-05,0,1.2e-05,24,113966,4749.583333333333,7884972.916666667,6.69956705531e-05,24,TCP,35964,0,189239350,0.0,126159566666.66666,126159566666.66666,
3.940465,0,37.49.230.210,10.10.1.198,383546,453134901,3.940465,0,3.940465,2771,380775,138.41429086972212,163527.57163478888,0.0002270923093955,2752,TCP,38268,0,453134901,0.0,919962.290744874,919962.290744874,
0.001094,0,172.253.118.95,10.10.1.198,389973,455657001,0.001094,0,0.001094,81,389892,4814.481481481482,5625395.074074074,0.0002314802691873,81,TCP,443,0,455657001,0.0,3332043882.998172,3332043882.998172,
2.5e-05,0,74.125.24.95,10.10.1.198,169622,205368901,2.5e-05,0,2.5e-05,59,169563,2874.9491525423728,3480828.8305084747,0.0001004781504959,59,TCP,443,0,205368901,0.0,65718048320.0,65718048320.0,
0.000274,0,172.253.118.95,10.10.1.198,239770,294559408,0.000274,0,0.000274,78,239692,3073.974358974359,3776402.6666666665,0.0001420895572722,78,TCP,443,0,294559408,0.0,8600274686.131386,8600274686.131386,
1.7e-05,0,127.0.0.1,127.0.0.1,368434,423525390,1.7e-05,0,1.7e-05,2089,366345,176.3685974150311,202740.73240785065,0.0002182126949547,2083,TCP,42438,0,423525390,0.0,199306065882.3529,199306065882.3529,
0.04224,0,10.10.1.198,180.101.88.246,263069,273939714,0.04224,0,0.04224,4811,258258,54.680731656620246,56940.285595510286,0.0001559987622663,4750,TCP,22,0,273939714,0.0,51882521.590909086,51882521.590909086,
2.8e-05,0,10.10.1.198,185.224.128.142,301815,352285910,2.8e-05,0,2.8e-05,957,300858,315.37617554858934,368114.8484848485,0.0001788844451277,954,TCP,22,0,352285910,0.0,100653117142.85716,100653117142.85716,
0.002271,0,172.253.118.95,10.10.1.198,3803,4589750,0.002271,0,0.002271,4,3799,950.75,1147437.5,2.257385923e-06,4,TCP,443,0,4589750,0.0,16168207.837956848,16168207.837956848,
1e-05,0,10.10.1.198,142.251.12.95,48257,55753829,1e-05,0,1e-05,40,48217,1206.425,1393845.725,2.86444272194e-05,40,TCP,50422,0,55753829,0.0,44603063200.0,44603063200.0,
0.001093,0,142.251.12.95,10.10.1.198,298588,349213392,0.001093,0,0.001093,42,298546,7109.238095238095,8314604.571428572,0.0001772360432365,42,TCP,443,0,349213392,0.0,2555999209.515096,2555999209.515096,
1.1e-05,0,10.10.1.198,172.253.118.95,337801,396814684,1.1e-05,0,1.1e-05,60,337741,5630.016666666666,6613578.066666666,0.0002005120269343,60,TCP,38416,0,396814684,0.0,288592497454.5454,288592497454.5454,
1.2e-05,0,10.10.11.7,142.251.175.95,57175,95567422,1.2e-05,0,1.2e-05,22,57153,2598.8636363636365,4343973.727272728,3.36036276553e-05,22,TCP,35964,0,95567422,0.0,63711614666.66666,63711614666.66666,
5.5e-05,0,10.10.1.197,10.10.1.198,310026,331135654,5.5e-05,0,5.5e-05,4228,305798,73.32686849574267,78319.69110690634,0.0001835509577735,4199,TCP,56278,0,331135654,0.0,48165186036.36364,48165186036.36364,
0.000223,0,142.251.12.95,10.10.1.198,33812,43919324,0.000223,0,0.000223,28,33784,1207.571428571429,1568547.2857142857,2.00434107453e-05,28,TCP,443,0,43919324,0.0,1575581130.044843,1575581130.044843,
0.005748,0,74.125.130.95,10.10.1.198,942,1237946,0.005748,0,0.005748,4,938,235.5,309486.5,5.582937377163966e-07,4,TCP,443,0,1237946,0.0,1722958.9422407793,1722958.9422407793,
1.4e-05,0,10.10.1.198,74.125.130.95,402324,492767654,1.4e-05,0,1.4e-05,40,402284,10058.1,12319191.35,0.0002382983013332,40,TCP,36626,0,492767654,0.0,281581516571.4286,281581516571.4286,
0.00033,0,142.251.10.95,10.10.1.198,319254,383898450,0.00033,0,0.00033,55,319199,5804.618181818182,6979971.818181818,0.0001891729973584,55,TCP,443,0,383898450,0.0,9306629090.909092,9306629090.909092,
1.2e-05,0,10.10.1.198,64.233.170.95,56191,69880557,1.2e-05,0,1.2e-05,20,56171,2809.55,3494027.85,3.32702645527e-05,20,TCP,59388,0,69880557,0.0,46587038000.0,46587038000.0,
1.1e-05,0,10.10.1.198,74.125.200.95,264851,322834584,1.1e-05,0,1.1e-05,41,264810,6459.780487804878,7874014.243902439,0.0001569768434361,41,TCP,45868,0,322834584,0.0,234788788363.6364,234788788363.6364,
5.4e-05,0,172.253.118.95,10.10.11.7,313272,487038909,5.4e-05,0,5.4e-05,204,313068,1535.6470588235295,2387445.632352941,0.0001841858507094,204,TCP,443,0,487038909,0.0,72153912444.44444,72153912444.44444,
1.5e-05,0,10.10.1.198,84.54.51.162,330446,401019858,1.5e-05,0,1.5e-05,829,329617,398.6079613992762,483739.2738238842,0.0001957142492243,827,TCP,22,0,401019858,0.0,213877257600.0,213877257600.0,
2e-05,0,10.10.1.198,142.251.12.95,72784,89966668,2e-05,0,2e-05,28,72756,2599.428571428572,3213095.285714286,4.30992647835e-05,28,TCP,56224,0,89966668,0.0,35986667200.0,35986667200.0,
0.000333,0,74.125.24.95,10.10.1.198,146388,179758710,0.000333,0,0.000333,18,146370,8132.666666666667,9986595.0,8.66707993278e-05,18,TCP,443,0,179758710,0.0,4318527567.567568,4318527567.567568,
0.000319,0,172.217.194.95,10.10.1.198,138286,165945958,0.000319,0,0.000319,32,138254,4321.4375,5185811.1875,8.19703366962e-05,32,TCP,443,0,165945958,0.0,4161654119.1222568,4161654119.1222568,
1e-05,0,10.10.1.198,142.250.4.95,148302,187209967,1e-05,0,1e-05,34,148268,4361.823529411765,5506175.5,8.78354448594e-05,34,TCP,56226,0,187209967,0.0,149767973600.0,149767973600.0,
3.9e-05,0,10.10.11.4,10.10.11.7,381284,480144432,3.9e-05,0,3.9e-05,4116,377168,92.6345966958212,116653.16618075802,0.0002240905613022,4072,TCP,1514,0,480144432,0.0,98491165538.46152,98491165538.46152,
0.491058,0,59.173.19.11,10.10.1.198,195589,197648751,0.491058,0,0.491058,2617,192972,74.73786778754298,75524.93351165457,0.0001159359823415,2599,TCP,38744,0,197648751,0.0,3219965.885903498,3219965.885903498,
5.4e-05,0,127.0.0.1,127.0.0.1,176231,187228301,5.4e-05,0,5.4e-05,1854,174377,95.054476806904,100986.13861920172,0.0001044618559541,1842,TCP,9090,0,187228301,0.0,27737526074.07408,27737526074.07408,
1.2e-05,0,10.10.1.198,64.233.170.95,44423,56109748,1.2e-05,0,1.2e-05,20,44403,2221.15,2805487.4,2.63025211663e-05,20,TCP,59388,0,56109748,0.0,37406498666.66666,37406498666.66666,
1.1e-05,0,10.10.1.198,172.217.194.95,389238,466024762,1.1e-05,0,1.1e-05,60,389178,6487.3,7767079.366666666,0.0002307835572432,60,TCP,43144,0,466024762,0.0,338927099636.36365,338927099636.36365,
1e-05,0,10.10.1.198,142.251.12.95,206762,241424801,1e-05,0,1e-05,36,206726,5743.388888888889,6706244.472222222,0.0001227299142508,36,TCP,50422,0,241424801,0.0,193139840800.0,193139840800.0,
8.8e-05,0,172.253.118.95,10.10.1.198,372358,435423263,8.8e-05,0,8.8e-05,78,372280,4773.820512820513,5582349.525641026,0.0002210243544425,78,TCP,443,0,435423263,0.0,39583933000.0,39583933000.0,
0.000662,0,172.253.118.95,10.10.1.198,19047,23352816,0.000662,0,0.000662,32,19015,595.21875,729775.5,1.12874001773e-05,32,TCP,443,0,23352816,0.0,282209256.7975831,282209256.7975831,
0.0,0,172.253.118.95,10.10.1.198,241159,284715144,0.0,0,0.0,48,241111,5024.145833333333,5931565.5,0.0001431472579933,48,TCP,443,0,284715144,0.0,0.0,0.0,
1.5e-05,0,10.10.1.198,142.251.12.95,82551,101282705,1.5e-05,0,1.5e-05,28,82523,2948.25,3617239.464285714,4.88828231196e-05,28,TCP,56224,0,101282705,0.0,54017442666.66666,54017442666.66666,
0.0,0,142.251.10.95,10.10.1.198,18450,22359549,0.0,0,0.0,22,18428,838.6363636363636,1016343.1363636364,1.0932492824e-05,22,TCP,443,0,22359549,0.0,0.0,0.0,
1.1e-05,0,10.10.1.198,74.125.24.95,243190,301507465,1.1e-05,0,1.1e-05,45,243145,5404.222222222223,6700165.888888889,0.0001440867460405,45,TCP,33960,0,301507465,0.0,219278156363.6364,219278156363.6364,
1.2e-05,0,10.10.1.198,142.251.12.95,271193,322866859,1.2e-05,0,1.2e-05,42,271151,6456.976190476191,7687306.166666667,0.0001609749216362,42,TCP,50422,0,322866859,0.0,215244572666.66663,215244572666.66663,
0.424645,0,127.0.0.1,127.0.0.1,200945,239780209,0.424645,0,0.424645,888,200057,226.2894144144144,270022.7578828829,0.0001189714018529,884,TCP,41410,0,239780209,0.0,4517283.076452095,4517283.076452095,
1e-06,0,74.125.68.95,10.10.1.198,257158,309822451,1e-06,0,1e-06,38,257120,6767.315789473684,8153222.394736842,0.0001522846654849,38,TCP,443,0,309822451,0.0,2478579608000.0,2478579608000.0,
0.2523,0,160.202.128.1,10.10.11.7,366246,473982165,0.2523,0,0.2523,3739,362507,97.95292859053222,126767.09414281894,0.0002152527304996,3700,ICMP,8080,0,473982165,0.0,15029160.99881094,15029160.99881094,
8e-05,0,74.125.24.95,10.10.1.198,149512,188580212,8e-05,0,8e-05,39,149473,3833.641025641026,4835390.051282051,8.85838152991e-05,39,TCP,443,0,188580212,0.0,18858021200.0,18858021200.0,
1.1e-05,0,10.10.1.198,74.125.24.95,112733,139450366,1.1e-05,0,1.1e-05,16,112717,7045.8125,8715647.875,6.67449470666e-05,16,TCP,35584,0,139450366,0.0,101418448000.0,101418448000.0,
0.000883,0,172.253.118.95,10.10.1.198,226059,266397070,0.000883,0,0.000883,48,226011,4709.5625,5549938.958333333,0.0001341841784547,48,TCP,443,0,266397070,0.0,2413563488.10872,2413563488.10872,
1.2e-05,0,10.10.1.198,74.125.68.95,199542,240143357,1.2e-05,0,1.2e-05,50,199492,3990.84,4802867.14,0.0001183288901931,50,TCP,53916,0,240143357,0.0,160095571333.3333,160095571333.3333,
0.000664,0,172.217.194.95,10.10.1.198,209233,262184687,0.000664,0,0.000664,40,209193,5230.825,6554617.175,0.0001239169443129,40,TCP,443,0,262184687,0.0,3158851650.6024094,3158851650.6024094,
9e-06,0,10.10.1.198,74.125.24.95,176596,210719869,9e-06,0,9e-06,66,176530,2675.696969696969,3192725.287878788,0.0001046253509765,66,TCP,41876,0,210719869,0.0,187306550222.22223,187306550222.22223,
0.0,0,142.251.175.95,10.10.11.7,9809,17333826,0.0,0,0.0,12,9797,817.4166666666666,1444485.5,5.7650719296e-06,12,TCP,443,0,17333826,0.0,0.0,0.0,
1e-05,0,10.10.1.198,74.125.24.95,290602,350359421,1e-05,0,1e-05,71,290531,4092.9859154929577,4934639.732394367,0.000172142473194,71,TCP,34204,0,350359421,0.0,280287536800.0,280287536800.0,
0.999218,0,10.10.11.7,10.10.11.4,354474,469658106,0.999218,0,0.999218,3439,351035,103.07473102646118,136568.21924978192,0.0002083342668228,3408,TCP,37102,0,469658106,0.0,3760205.328566939,3760205.328566939,
1.2e-05,0,10.10.1.198,172.253.118.95,23551,28939358,1.2e-05,0,1.2e-05,38,23513,619.7631578947369,761562.052631579,1.39565055555e-05,38,TCP,37200,0,28939358,0.0,19292905333.33333,19292905333.33333,
0.0001,0,74.125.24.95,10.10.1.198,372852,451548544,0.0001,0,0.0001,81,372771,4603.111111111111,5574673.382716049,0.0002208644959458,81,TCP,443,0,451548544,0.0,36123883520.0,36123883520.0,
0.734436,0,180.101.88.246,10.10.1.198,271908,233769888,0.734436,0,0.734436,5230,266678,51.99005736137667,44697.875334608034,0.0001611722561838,5188,TCP,28588,0,233769888,0.0,2546388.1182294986,2546388.1182294986,
1.6e-05,0,10.10.1.198,142.251.12.95,400967,470586735,1.6e-05,0,1.6e-05,52,400915,7710.903846153846,9049744.903846154,0.0002380062251231,52,TCP,50422,0,470586735,0.0,235293367500.0,235293367500.0,
0.000903,0,74.125.200.95,10.10.1.198,19000,22662557,0.000903,0,0.000903,22,18978,863.6363636363636,1030116.2272727272,1.12520576e-05,22,TCP,443,0,22662557,0.0,200775698.78183836,200775698.78183836,
0.000278,0,142.251.12.95,10.10.1.198,301134,359765561,0.000278,0,0.000278,49,301085,6145.591836734694,7342154.306122449,0.0001785091695804,49,TCP,443,0,359765561,0.0,10352965784.17266,10352965784.17266,
0.078111,0,107.151.203.70,10.10.1.198,445689,458351238,0.078111,0,0.078111,3432,442257,129.86276223776224,133552.22552447554,0.0002642788876897,3330,ICMP,22,0,458351238,0.0,46943579.06056765,46943579.06056765,
1.1e-05,0,10.10.1.198,74.125.24.95,29449,34717872,1.1e-05,0,1.1e-05,14,29435,2103.5,2479848.0,1.74454512254e-05,14,TCP,43194,0,34717872,0.0,25249361454.54545,25249361454.54545,
0.0,0,142.251.175.95,10.10.11.7,270043,434560325,0.0,0,0.0,26,270017,10386.26923076923,16713858.653846154,0.0001587131423263,26,TCP,443,0,434560325,0.0,0.0,0.0,
3.6e-05,0,74.125.130.95,10.10.1.198,300962,369841181,3.6e-05,0,3.6e-05,100,300862,3009.62,3698411.81,0.0001783706857864,100,TCP,443,0,369841181,0.0,82186929111.1111,82186929111.1111,
0.000239,0,172.253.118.95,10.10.1.198,396490,463188042,0.000239,0,0.000239,83,396407,4776.987951807229,5580578.819277109,0.0002353486311951,83,TCP,443,0,463188042,0.0,15504202242.677824,15504202242.677824,
0.0,0,142.251.10.95,10.10.1.198,289296,365906470,0.0,0,0.0,70,289226,4132.8,5227235.285714285,0.0001713162500935,70,TCP,443,0,365906470,0.0,0.0,0.0,
1.3e-05,0,10.10.1.198,74.125.68.95,289641,341920736,1.3e-05,0,1.3e-05,42,289599,6896.214285714285,8140969.904761905,0.0001717226216778,42,TCP,33394,0,341920736,0.0,210412760615.3846,210412760615.3846,
0.000355,0,142.251.12.95,10.10.1.198,102667,121020106,0.000355,0,0.000355,34,102633,3019.6176470588234,3559414.882352941,6.09411489556e-05,34,TCP,443,0,121020106,0.0,2727213656.338028,2727213656.338028,
0.00035,0,64.233.170.95,10.10.1.198,67885,85206487,0.00035,0,0.00035,22,67863,3085.681818181818,3873022.136363636,4.01941930886e-05,22,TCP,443,0,85206487,0.0,1947576845.7142856,1947576845.7142856,
0.002174,0,74.125.130.95,10.10.1.198,299209,380925247,0.002174,0,0.002174,58,299151,5158.775862068966,6567676.672413793,0.0001773862319536,58,TCP,443,0,380925247,0.0,1401748839.0064397,1401748839.0064397,
0.000122,0,74.125.68.95,10.10.1.198,213595,249170302,0.000122,0,0.000122,36,213559,5933.194444444444,6921397.277777778,0.000126636401606,36,TCP,443,0,249170302,0.0,16339036196.721312,16339036196.721312,
0.000402,0,142.251.12.95,10.10.1.198,51183,62690924,0.000402,0,0.000402,26,51157,1968.576923076923,2411189.3846153845,3.03081677609e-05,26,TCP,443,0,62690924,0.0,1247580577.1144278,1247580577.1144278,
1.3e-05,0,10.10.1.198,142.251.12.95,6081,7106109,1.3e-05,0,1.3e-05,6,6075,1013.5,1184351.5,3.6095634968e-06,6,TCP,50422,0,7106109,0.0,4372990153.846153,4372990153.846153,
0.000182,0,172.217.194.95,10.10.1.198,16763,20827893,0.000182,0,0.000182,10,16753,1676.3,2082789.3,9.927783026e-06,10,TCP,443,0,20827893,0.0,915511780.2197802,915511780.2197802,
3.1e-05,0,142.251.12.95,10.10.1.198,24165,28171252,3.1e-05,0,3.1e-05,28,24137,863.0357142857143,1006116.1428571428,1.43438761837e-05,28,TCP,443,0,28171252,0.0,7270000516.129032,7270000516.129032,
0.001156,0,74.125.24.95,10.10.1.198,110307,131998385,0.001156,0,0.001156,53,110254,2081.264150943396,2490535.566037736,6.53487027437e-05,53,TCP,443,0,131998385,0.0,913483633.2179928,913483633.2179928,
0.000339,0,74.125.200.95,10.10.1.198,170161,207455213,0.000339,0,0.000339,35,170126,4861.742857142857,5927291.8,0.00010085420979,35,TCP,443,0,207455213,0.0,4895698241.887906,4895698241.887906,
1.1e-05,0,10.10.1.198,74.125.68.95,160490,193529870,1.1e-05,0,1.1e-05,28,160462,5731.785714285715,6911781.071428572,9.50394954681e-05,28,TCP,42516,0,193529870,0.0,140748996363.63635,140748996363.63635,
8e-06,0,127.0.0.1,127.0.0.1,61044,27633131,8e-06,0,8e-06,1525,59519,40.02885245901639,18120.085901639344,3.58749963188e-05,1525,TCP,51138,0,27633131,0.0,27633131000.0,27633131000.0,
1.2e-05,0,10.10.1.198,142.251.12.95,71382,88386268,1.2e-05,0,1.2e-05,28,71354,2549.3571428571427,3156652.4285714286,4.22690662763e-05,28,TCP,56224,0,88386268,0.0,58924178666.66666,58924178666.66666,
0.000978,0,74.125.24.95,10.10.1.198,378359,457955325,0.000978,0,0.000978,83,378276,4558.542168674699,5517534.036144578,0.0002241266499381,83,TCP,443,0,457955325,0.0,3746055828.2208586,3746055828.2208586,
0.177954,0,176.97.210.61,10.10.1.198,292719,329869884,0.177954,0,0.177954,2672,290047,109.5505239520958,123454.2979041916,0.000173403810602,2666,TCP,43786,0,329869884,0.0,14829445.092552008,14829445.092552008,
1.4e-05,0,10.10.1.198,74.125.130.95,299877,369906044,1.4e-05,0,1.4e-05,36,299841,8329.916666666666,10275167.888888888,0.000177618490448,36,TCP,36626,0,369906044,0.0,211374882285.7143,211374882285.7143,
6.9e-05,0,142.251.10.95,10.10.1.198,115686,138898056,6.9e-05,0,6.9e-05,42,115644,2754.428571428572,3307096.571428572,6.85493947673e-05,42,TCP,443,0,138898056,0.0,16104122434.782608,16104122434.782608,
0.000848,0,142.251.12.95,10.10.1.198,197819,236753682,0.000848,0,0.000848,44,197775,4495.886363636364,5380765.5,0.0001172650922824,44,TCP,443,0,236753682,0.0,2233525301.886792,2233525301.886792,
0.000112,0,172.253.118.95,10.10.1.198,277787,328325068,0.000112,0,0.000112,48,277739,5787.229166666667,6840105.583333333,0.0001648889195604,48,TCP,443,0,328325068,0.0,23451790571.42857,23451790571.42857,
0.0,0,74.125.130.95,10.10.1.198,13252,17202360,0.0,0,0.0,22,13230,602.3636363636364,781925.4545454546,7.8540430899e-06,22,TCP,443,0,17202360,0.0,0.0,0.0,
0.000798,0,142.251.10.95,10.10.1.198,352104,422989048,0.000798,0,0.000798,57,352047,6177.263157894737,7420860.49122807,0.0002086381641765,57,TCP,443,0,422989048,0.0,4240491709.2731833,4240491709.2731833,
0.002542,0,142.251.12.95,10.10.1.198,360321,420868776,0.002542,0,0.002542,88,360233,4094.556818181818,4782599.727272728,0.0002138795983979,86,TCP,443,0,420868776,0.0,1324528012.588513,1324528012.588513,
1.1e-05,0,10.10.1.198,74.125.68.95,35430,42598794,1.1e-05,0,1.1e-05,28,35402,1265.357142857143,1521385.5,2.10100768035e-05,28,TCP,53916,0,42598794,0.0,30980941090.90909,30980941090.90909,
0.000689,0,74.125.68.95,10.10.1.198,152579,184948151,0.000689,0,0.000689,46,152533,3316.9347826086955,4020611.9782608696,9.04797182568e-05,46,TCP,443,0,184948151,0.0,2147438618.2873728,2147438618.2873728,
1.7e-05,0,10.10.1.198,74.125.68.95,17959,21154139,1.7e-05,0,1.7e-05,12,17947,1496.5833333333333,1762844.9166666667,1.06470045231e-05,12,TCP,46474,0,21154139,0.0,9954888941.17647,9954888941.17647,
1.2e-05,0,10.10.1.198,74.125.68.95,229799,275326497,1.2e-05,0,1.2e-05,36,229763,6383.305555555556,7647958.25,0.000136083124167,36,TCP,42516,0,275326497,0.0,183550998000.0,183550998000.0,
1.2e-05,0,10.10.1.198,142.251.10.95,84502,101985383,1.2e-05,0,1.2e-05,40,84462,2112.55,2549634.575,5.00714088394e-05,40,TCP,40964,0,101985383,0.0,67990255333.33333,67990255333.33333,
0.000232,0,172.217.194.95,10.10.1.198,43999,53726816,0.000232,0,0.000232,26,43973,1692.2692307692307,2066416.0,2.60581353123e-05,26,TCP,443,0,53726816,0.0,1852648827.586207,1852648827.586207,
1.4e-05,0,10.10.1.198,142.251.10.95,142068,169606481,1.4e-05,0,1.4e-05,43,142025,3303.906976744186,3944336.767441861,8.41819697059e-05,43,TCP,40964,0,169606481,0.0,96917989142.85712,96917989142.85712,
1.087051,0,10.10.1.198,10.10.1.197,409003,447673466,1.087051,0,1.087051,3674,405329,111.32362547632007,121849.06532389764,0.0002422395402084,3651,TCP,9090,0,447673466,0.0,3294590.3439673022,3294590.3439673022,
1e-05,0,10.10.1.198,142.251.12.95,44553,51540837,1e-05,0,1e-05,40,44513,1113.825,1288520.925,2.6445804089e-05,40,TCP,50422,0,51540837,0.0,41232669600.0,41232669600.0,
1.1e-05,0,10.10.1.198,172.253.118.95,416764,487390392,1.1e-05,0,1.1e-05,87,416677,4790.390804597701,5602188.413793104,0.0002473828757585,87,TCP,38416,0,487390392,0.0,354465739636.36365,354465739636.36365,
30372.0,3,10.0.0.7,10.0.0.1,131526,135609548,1370.0,169000000,1370000000000.0,7,2053,29.0,2842.0,0.0,1,ICMP,4,271315241,271301905,2.0,2.0,4.0,1.0
0.000154,0,74.125.200.95,10.10.1.198,76259,93491641,0.000154,0,0.000154,27,76232,2824.4074074074074,3462653.3703703703,4.51616131023e-05,27,TCP,443,0,93491641,0.0,4856708623.376623,4856708623.376623,
0.004445,0,74.125.24.95,10.10.1.198,276981,333904017,0.004445,0,0.004445,71,276910,3901.140845070423,4702873.47887324,0.0001640738691842,71,TCP,443,0,333904017,0.0,600952111.5860517,600952111.5860517,
3.3e-05,0,142.251.12.95,10.10.1.198,98557,120974849,3.3e-05,0,3.3e-05,36,98521,2737.6944444444443,3360412.472222222,5.84235892917e-05,36,TCP,443,0,120974849,0.0,29327236121.21212,29327236121.21212,
2.2e-05,0,74.125.68.95,10.10.1.198,190113,233650046,2.2e-05,0,2.2e-05,38,190075,5002.973684210527,6148685.421052632,0.0001127086070887,38,TCP,443,0,233650046,0.0,84963653090.90909,84963653090.90909,
1.5e-05,0,10.10.1.198,172.217.194.95,513,670608,1.5e-05,0,1.5e-05,4,509,128.25,167652.0,3.038366623908154e-07,4,TCP,32868,0,670608,0.0,357657600.0,357657600.0,
1.5e-05,0,10.10.1.198,74.125.24.95,30076,36187123,1.5e-05,0,1.5e-05,24,30052,1253.1666666666667,1507796.7916666667,1.78159729944e-05,24,TCP,34204,0,36187123,0.0,19299798933.33333,19299798933.33333,
0.0,0,74.125.24.95,10.10.1.198,25750,30989312,0.0,0,0.0,18,25732,1430.5555555555557,1721628.4444444445,1.52534015523e-05,18,TCP,443,0,30989312,0.0,0.0,0.0,
0.000172,0,172.217.194.95,10.10.1.198,100245,124706596,0.000172,0,0.000172,30,100215,3341.5,4156886.533333333,5.93725254099e-05,30,TCP,443,0,124706596,0.0,5800306790.697674,5800306790.697674,
9.8e-05,0,10.10.11.7,50.246.235.82,386083,482166092,9.8e-05,0,9.8e-05,4252,381831,90.80032925682032,113397.48165569144,0.0002269109213176,4200,TCP,23,0,482166092,0.0,39360497306.12245,39360497306.12245,
2.5e-05,0,10.10.1.198,106.225.138.204,339593,318553651,2.5e-05,0,2.5e-05,9512,330081,35.70153490328007,33489.66053406223,0.0002013742706228,9299,TCP,22,0,318553651,0.0,101937168320.0,101937168320.0,
1e-05,0,10.10.1.198,142.251.12.95,107391,131248000,1e-05,0,1e-05,36,107355,2983.083333333333,3645777.777777778,6.36602946887e-05,36,TCP,59388,0,131248000,0.0,104998400000.0,104998400000.0,
0.000109,0,74.125.24.95,10.10.1.198,205199,258257342,0.000109,0,0.000109,30,205169,6839.966666666666,8608578.066666666,0.0001215589326096,30,TCP,443,0,258257342,0.0,18954667302.752293,18954667302.752293,
0.507584,0,204.76.203.32,10.10.11.7,369723,475071747,0.507584,0,0.507584,3801,365922,97.26992896606156,124985.98973954224,0.0002172961908867,3762,TCP,54600,0,475071747,0.0,7487576.3932669265,7487576.3932669265,
0.0,0,172.217.194.95,10.10.1.198,218028,287861016,0.0,0,0.0,114,217914,1912.5263157894733,2525096.6315789474,0.0001292845282364,94,TCP,443,0,287861016,0.0,0.0,0.0,
0.000387,0,74.125.68.95,10.10.1.198,1835,2419127,0.000387,0,0.000387,2,1833,917.5,1209563.5,1.0866563748e-06,2,TCP,443,0,2419127,0.0,50007793.28165376,50007793.28165376,
1e-05,0,10.10.11.7,142.251.175.95,25016,42334263,1e-05,0,1e-05,16,25000,1563.5,2645891.4375,1.47027259483e-05,16,TCP,35964,0,42334263,0.0,33867410400.0,33867410400.0,
0.0,0,74.125.200.95,10.10.1.198,263557,321318104,0.0,0,0.0,41,263516,6428.219512195122,7837026.926829268,0.0001562098913673,41,TCP,443,0,321318104,0.0,0.0,0.0,
0.0,0,172.217.194.95,10.10.11.7,273216,345565235,0.0,0,0.0,14,273202,19515.42857142857,24683231.07142857,0.0001606515986936,14,TCP,443,0,345565235,0.0,0.0,0.0,
9.2e-05,0,142.251.175.95,10.10.11.7,152549,249248261,9.2e-05,0,9.2e-05,26,152523,5867.269230769231,9586471.576923076,8.96580615853e-05,26,TCP,443,0,249248261,0.0,21673761826.08696,21673761826.08696,
0.0,0,172.217.194.95,10.10.1.198,86968,103901615,0.0,0,0.0,30,86938,2898.9333333333334,3463387.1666666665,5.15511066211e-05,30,TCP,443,0,103901615,0.0,0.0,0.0,
0.000205,0,142.251.12.95,10.10.1.198,201634,233773520,0.000205,0,0.000205,39,201595,5170.102564102564,5994192.820512821,0.0001196860069147,39,TCP,443,0,233773520,0.0,9122869073.170732,9122869073.170732,
